step,atom,atomic_num,molecule,solv_molecule,coord_x,coord_y,coord_z,elec_pot,mol_id,atom_id,system_energy,gas_energy,efp_energy,interaction_energy,system_energy_w/oEFP,corr_energy
2635,C,6,methanol,ammonia,-0.19422,-0.09613,0.28865,0.00961824,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_150,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2635,O,8,methanol,ammonia,0.179137,-0.06887,-1.110514,0.00685377,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_151,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2635,H,1,methanol,ammonia,-0.840878,-0.968483,0.399706,0.01417797,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_152,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2635,H,1,methanol,ammonia,0.724682,-0.200412,0.911261,0.00526015,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_153,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2635,H,1,methanol,ammonia,-0.788584,0.752446,0.624581,0.01237244,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_154,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2635,H,1,methanol,ammonia,0.916458,0.584165,-1.120674,0.00412321,mol3_ammonia_1005_s_ammonia_15,mol3_ammonia_1005_s_ammonia_155,-115.6822452,-115.6752272,-0.006992288,-0.00701804,-115.6752529,-2.58E-05
2636,C,6,methanol,ammonia,-0.19422,-0.09613,0.28865,0.01068731,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_250,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2636,O,8,methanol,ammonia,0.179137,-0.06887,-1.110514,0.00806837,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_251,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2636,H,1,methanol,ammonia,-0.840878,-0.968483,0.399706,0.0152867,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_252,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2636,H,1,methanol,ammonia,0.724682,-0.200412,0.911261,0.00624457,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_253,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2636,H,1,methanol,ammonia,-0.788584,0.752446,0.624581,0.01340926,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_254,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2636,H,1,methanol,ammonia,0.916458,0.584165,-1.120674,0.00513575,mol3_ammonia_1005_s_ammonia_25,mol3_ammonia_1005_s_ammonia_255,-115.6850358,-115.6752272,-0.009678896,-0.0098086,-115.6753569,-0.000129704
2638,C,6,methanol,ammonia,-0.18395,-0.08327,0.29942,0.01063123,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_150,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2638,O,8,methanol,ammonia,0.087376,-0.052213,-1.070294,0.01108182,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_151,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2638,H,1,methanol,ammonia,-0.776345,-0.921968,0.497797,0.01515634,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_152,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2638,H,1,methanol,ammonia,0.70526,-0.15647,0.960137,0.00587082,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_153,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2638,H,1,methanol,ammonia,-0.751751,0.857829,0.610119,0.01067848,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_154,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2638,H,1,methanol,ammonia,0.918646,0.355867,-1.27901,0.00779169,mol3_ammonia_1031_s_ammonia_15,mol3_ammonia_1031_s_ammonia_155,-115.6807703,-115.6734788,-0.006202551,-0.00729155,-115.6745678,-0.001088999
2639,C,6,methanol,ammonia,-0.18395,-0.08327,0.29942,0.01149491,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_250,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2639,O,8,methanol,ammonia,0.087376,-0.052213,-1.070294,0.0121293,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_251,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2639,H,1,methanol,ammonia,-0.776345,-0.921968,0.497797,0.01602086,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_252,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2639,H,1,methanol,ammonia,0.70526,-0.15647,0.960137,0.00662442,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_253,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2639,H,1,methanol,ammonia,-0.751751,0.857829,0.610119,0.01153679,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_254,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2639,H,1,methanol,ammonia,0.918646,0.355867,-1.27901,0.0086813,mol3_ammonia_1031_s_ammonia_25,mol3_ammonia_1031_s_ammonia_255,-115.6842273,-115.6734788,-0.00955309,-0.01074858,-115.6746743,-0.00119549
2641,C,6,methanol,ammonia,-0.16465,-0.0764,0.30205,0.01061184,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_150,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2641,O,8,methanol,ammonia,0.068915,-0.050104,-1.059146,0.01154099,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_151,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2641,H,1,methanol,ammonia,-0.848702,-0.93184,0.546787,0.01554968,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_152,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2641,H,1,methanol,ammonia,0.748056,-0.110962,0.897678,0.0059719,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_153,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2641,H,1,methanol,ammonia,-0.727509,0.857552,0.603252,0.01077774,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_154,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2641,H,1,methanol,ammonia,0.950085,0.324142,-1.294049,0.00808878,mol3_ammonia_1038_s_ammonia_15,mol3_ammonia_1038_s_ammonia_155,-115.6807352,-115.6736751,-0.005812966,-0.00706011,-115.6749222,-0.001247144
2642,C,6,methanol,ammonia,-0.16465,-0.0764,0.30205,0.01145894,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_250,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2642,O,8,methanol,ammonia,0.068915,-0.050104,-1.059146,0.01259132,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_251,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2642,H,1,methanol,ammonia,-0.848702,-0.93184,0.546787,0.01640303,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_252,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2642,H,1,methanol,ammonia,0.748056,-0.110962,0.897678,0.00670424,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_253,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2642,H,1,methanol,ammonia,-0.727509,0.857552,0.603252,0.01160616,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_254,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2642,H,1,methanol,ammonia,0.950085,0.324142,-1.294049,0.0089779,mol3_ammonia_1038_s_ammonia_25,mol3_ammonia_1038_s_ammonia_255,-115.6839936,-115.6736751,-0.008960767,-0.01031858,-115.6750329,-0.001357813
2644,C,6,methanol,ammonia,-0.16938,-0.05345,0.3004,0.01043519,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_150,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2644,O,8,methanol,ammonia,0.038715,-0.04128,-1.069873,0.0119244,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_151,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2644,H,1,methanol,ammonia,-0.87064,-0.912611,0.559775,0.01488266,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_152,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2644,H,1,methanol,ammonia,0.791328,-0.096313,0.858972,0.00587144,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_153,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2644,H,1,methanol,ammonia,-0.70733,0.807005,0.602769,0.01098716,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_154,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2644,H,1,methanol,ammonia,0.909079,0.277394,-1.240498,0.00868561,mol3_ammonia_1046_s_ammonia_15,mol3_ammonia_1046_s_ammonia_155,-115.6780291,-115.6724918,-0.004186204,-0.00553723,-115.6738429,-0.001351026
2645,C,6,methanol,ammonia,-0.16938,-0.05345,0.3004,0.01107616,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_250,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2645,O,8,methanol,ammonia,0.038715,-0.04128,-1.069873,0.01274492,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_251,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2645,H,1,methanol,ammonia,-0.87064,-0.912611,0.559775,0.01553543,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_252,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2645,H,1,methanol,ammonia,0.791328,-0.096313,0.858972,0.00638575,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_253,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2645,H,1,methanol,ammonia,-0.70733,0.807005,0.602769,0.01163796,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_254,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2645,H,1,methanol,ammonia,0.909079,0.277394,-1.240498,0.00932788,mol3_ammonia_1046_s_ammonia_25,mol3_ammonia_1046_s_ammonia_255,-115.6818108,-115.6724918,-0.007856407,-0.00931891,-115.6739543,-0.001462503
2647,C,6,methanol,ammonia,-0.1835,-0.04182,0.29522,0.01099875,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_150,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2647,O,8,methanol,ammonia,-0.013537,-0.052436,-1.12478,0.01284468,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_151,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2647,H,1,methanol,ammonia,-0.774559,-0.921022,0.585485,0.0136989,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_152,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2647,H,1,methanol,ammonia,0.776387,-0.142834,0.805233,0.00613527,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_153,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2647,H,1,methanol,ammonia,-0.702344,0.908915,0.664954,0.01324982,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_154,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2647,H,1,methanol,ammonia,0.916812,0.236409,-1.224879,0.00954188,mol3_ammonia_1058_s_ammonia_15,mol3_ammonia_1058_s_ammonia_155,-115.6750782,-115.674096,0.000534025,-0.00098222,-115.6756122,-0.001516245
2648,C,6,methanol,ammonia,-0.1835,-0.04182,0.29522,0.01113915,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_250,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2648,O,8,methanol,ammonia,-0.013537,-0.052436,-1.12478,0.01313638,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_251,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2648,H,1,methanol,ammonia,-0.774559,-0.921022,0.585485,0.01381874,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_252,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2648,H,1,methanol,ammonia,0.776387,-0.142834,0.805233,0.00609954,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_253,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2648,H,1,methanol,ammonia,-0.702344,0.908915,0.664954,0.0134876,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_254,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2648,H,1,methanol,ammonia,0.916812,0.236409,-1.224879,0.00960959,mol3_ammonia_1058_s_ammonia_25,mol3_ammonia_1058_s_ammonia_255,-115.6803453,-115.674096,-0.004611341,-0.0062493,-115.6757339,-0.001637959
2650,C,6,methanol,ammonia,-0.13257,-0.0476,0.33715,0.01056706,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_150,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2650,O,8,methanol,ammonia,-0.102299,-0.087294,-1.062853,0.01330694,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_151,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2650,H,1,methanol,ammonia,-0.806321,-0.783368,0.647156,0.0119121,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_152,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2650,H,1,methanol,ammonia,0.868182,-0.129108,0.807099,0.00423197,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_153,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2650,H,1,methanol,ammonia,-0.610703,0.908357,0.647207,0.01414225,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_154,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2650,H,1,methanol,ammonia,0.765528,0.170109,-1.392886,0.0100006,mol3_ammonia_1095_s_ammonia_15,mol3_ammonia_1095_s_ammonia_155,-115.6751583,-115.6732279,-0.000227447,-0.00193036,-115.6749308,-0.001702913
2651,C,6,methanol,ammonia,-0.13257,-0.0476,0.33715,0.00999048,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_250,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2651,O,8,methanol,ammonia,-0.102299,-0.087294,-1.062853,0.01284536,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_251,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2651,H,1,methanol,ammonia,-0.806321,-0.783368,0.647156,0.01135039,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_252,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2651,H,1,methanol,ammonia,0.868182,-0.129108,0.807099,0.00341725,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_253,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2651,H,1,methanol,ammonia,-0.610703,0.908357,0.647207,0.01376927,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_254,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2651,H,1,methanol,ammonia,0.765528,0.170109,-1.392886,0.00932665,mol3_ammonia_1095_s_ammonia_25,mol3_ammonia_1095_s_ammonia_255,-115.6788794,-115.6732279,-0.003835036,-0.00565151,-115.6750444,-0.001816474
2653,C,6,methanol,ammonia,-0.1521,-0.02133,0.3188,0.01058346,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_150,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2653,O,8,methanol,ammonia,-0.184903,-0.11286,-1.091039,0.01550849,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_151,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2653,H,1,methanol,ammonia,-0.747465,-0.77389,0.720911,0.01159826,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_152,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2653,H,1,methanol,ammonia,0.859965,-0.245939,0.72669,0.00469511,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_153,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2653,H,1,methanol,ammonia,-0.436064,0.967667,0.718485,0.00940834,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_154,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2653,H,1,methanol,ammonia,0.652862,0.200989,-1.393278,0.01228396,mol3_ammonia_1117_s_ammonia_15,mol3_ammonia_1117_s_ammonia_155,-115.6764374,-115.6739941,-0.000238586,-0.00244337,-115.6761988,-0.002204784
2654,C,6,methanol,ammonia,-0.1521,-0.02133,0.3188,0.01000106,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_250,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2654,O,8,methanol,ammonia,-0.184903,-0.11286,-1.091039,0.0152105,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_251,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2654,H,1,methanol,ammonia,-0.747465,-0.77389,0.720911,0.01100158,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_252,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2654,H,1,methanol,ammonia,0.859965,-0.245939,0.72669,0.00375753,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_253,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2654,H,1,methanol,ammonia,-0.436064,0.967667,0.718485,0.00895176,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_254,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2654,H,1,methanol,ammonia,0.652862,0.200989,-1.393278,0.01182147,mol3_ammonia_1117_s_ammonia_25,mol3_ammonia_1117_s_ammonia_255,-115.680571,-115.6739941,-0.004238627,-0.00657696,-115.6763324,-0.002338333
2656,C,6,methanol,ammonia,-0.12538,-0.02465,0.34233,0.0083149,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_150,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2656,O,8,methanol,ammonia,-0.193751,-0.134648,-1.107748,0.01374344,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_151,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2656,H,1,methanol,ammonia,-0.834724,-0.785719,0.791557,0.01009365,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_152,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2656,H,1,methanol,ammonia,0.884665,-0.263196,0.643335,0.00306757,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_153,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2656,H,1,methanol,ammonia,-0.37729,0.984953,0.772148,0.00611711,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_154,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2656,H,1,methanol,ammonia,0.656061,0.236619,-1.456861,0.01011986,mol3_ammonia_1126_s_ammonia_15,mol3_ammonia_1126_s_ammonia_155,-115.6755631,-115.6731705,9.73E-05,-0.00239262,-115.6756604,-0.002489876
2657,C,6,methanol,ammonia,-0.12538,-0.02465,0.34233,0.00729873,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_250,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2657,O,8,methanol,ammonia,-0.193751,-0.134648,-1.107748,0.01294311,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_251,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2657,H,1,methanol,ammonia,-0.834724,-0.785719,0.791557,0.00910415,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_252,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2657,H,1,methanol,ammonia,0.884665,-0.263196,0.643335,0.00168186,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_253,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2657,H,1,methanol,ammonia,-0.37729,0.984953,0.772148,0.0052825,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_254,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2657,H,1,methanol,ammonia,0.656061,0.236619,-1.456861,0.00914695,mol3_ammonia_1126_s_ammonia_25,mol3_ammonia_1126_s_ammonia_255,-115.6780006,-115.6731705,-0.002219055,-0.00483009,-115.6757815,-0.002611035
2659,C,6,methanol,ammonia,-0.06015,-0.05412,0.35463,0.0016743,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_150,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2659,O,8,methanol,ammonia,-0.228958,-0.17567,-1.064218,0.00743419,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_151,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2659,H,1,methanol,ammonia,-0.849837,-0.700563,0.810268,0.0044376,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_152,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2659,H,1,methanol,ammonia,0.900847,-0.377056,0.719453,-0.00178635,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_153,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2659,H,1,methanol,ammonia,-0.264372,1.017117,0.674231,-0.00165208,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_154,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2659,H,1,methanol,ammonia,0.51029,0.301002,-1.489302,0.00426456,mol3_ammonia_1147_s_ammonia_15,mol3_ammonia_1147_s_ammonia_155,-115.6864785,-115.6761011,-0.008089327,-0.0103774,-115.6783892,-0.002288073
2660,C,6,methanol,ammonia,-0.06015,-0.05412,0.35463,0.00064842,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_250,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2660,O,8,methanol,ammonia,-0.228958,-0.17567,-1.064218,0.0066017,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_251,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2660,H,1,methanol,ammonia,-0.849837,-0.700563,0.810268,0.00348442,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_252,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2660,H,1,methanol,ammonia,0.900847,-0.377056,0.719453,-0.00318901,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_253,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2660,H,1,methanol,ammonia,-0.264372,1.017117,0.674231,-0.00245729,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_254,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2660,H,1,methanol,ammonia,0.51029,0.301002,-1.489302,0.00334685,mol3_ammonia_1147_s_ammonia_25,mol3_ammonia_1147_s_ammonia_255,-115.6865481,-115.6761011,-0.00807924,-0.01044706,-115.6784689,-0.00236782
2662,C,6,methanol,ammonia,-0.05367,-0.03985,0.32682,0.00047295,mol3_ammonia_1156_s_ammonia_15,mol3_ammonia_1156_s_ammonia_150,-115.6846433,-115.6740339,-0.008812746,-0.01060942,-115.6758306,-0.001796674
2662,O,8,methanol,ammonia,-0.253878,-0.175218,-1.043615,0.00480883,mol3_ammonia_1156_s_ammonia_15,mol3_ammonia_1156_s_ammonia_151,-115.6846433,-115.6740339,-0.008812746,-0.01060942,-115.6758306,-0.001796674
2662,H,1,methanol,ammonia,-0.843327,-0.681806,0.804768,0.00455241,mol3_ammonia_1156_s_ammonia_15,mol3_ammonia_1156_s_ammonia_152,-115.6846433,-115.6740339,-0.008812746,-0.01060942,-115.6758306,-0.001796674
2662,H,1,methanol,ammonia,0.906569,-0.431018,0.775293,-0.00260173,mol3_ammonia_1156_s_ammonia_15,mol3_ammonia_1156_s_ammonia_153,-115.6846433,-115.6740339,-0.008812746,-0.01060942,-115.6758306,-0.001796674
2662,H,1,methanol,ammonia,-0.18401,0.969096,0.620316,-0.00275904,mol3_ammonia_1156_s_ammonia_15,mol3_ammonia_1156_s_ammonia_154,-115.6846433,-115.6740339,-0.008812746,-0.01060942,-115.6758306,-0.001796674
